time,pot,gsw,vpdleaf,phips2,rh_s,tref,tleaf,p_atm,leak_pct,qamb,row_let,treatment,transplantation,germination,date,daysfromgermination,plant,logitps2,minutesfromstart
12:30:35,12,-0.189133,1.080629,0.698802,65.12,23.9,24.13,97.48,1.9,431,D,Germ+Trans,TRUE,TRUE,2024-06-11T00:00:00Z,41,D12,0.841599584507582,6.38
11:36:04,1,2.578985,0.758195,0.752453,86.73,22.02,24.37,97.28,0.4,150,A,Control,FALSE,FALSE,2024-06-06T00:00:00Z,36,A1,1.1117380732305455,0
11:36:12,2,1.77371,0.643825,0.750245,84.55,22.05,23.43,97.28,1,138,A,Control,FALSE,FALSE,2024-06-06T00:00:00Z,36,A2,1.0999193825047993,0.13
11:36:23,3,0.903838,0.531013,0.750395,82.09,22.1,22.42,97.28,1.3,158,A,Control,FALSE,FALSE,2024-06-06T00:00:00Z,36,A3,1.1007200662108942,0.32
11:36:28,4,0.982904,0.845026,0.741925,85.44,22.12,24.73,97.27,0.6,151,A,Control,FALSE,FALSE,2024-06-06T00:00:00Z,36,A4,1.0559979195398683,0.4
11:36:34,5,1.077765,0.711711,0.747126,85.18,22.15,23.99,97.27,1.5,158,A,Control,FALSE,FALSE,2024-06-06T00:00:00Z,36,A5,1.08334250465053,0.5
11:36:41,6,1.385749,0.794415,0.740378,87.76,22.18,24.84,97.27,-0.1,156,A,Control,FALSE,FALSE,2024-06-06T00:00:00Z,36,A6,1.0479341395876678,0.62
11:36:51,7,1.958054,0.545939,0.760082,86.9,22.23,23.37,97.27,1.5,144,A,Control,FALSE,FALSE,2024-06-06T00:00:00Z,36,A7,1.15312912390303,0.78
11:36:58,8,1.036499,0.708501,0.740677,86.19,22.25,24.2,97.27,0.5,148,A,Control,FALSE,FALSE,2024-06-06T00:00:00Z,36,A8,1.0494902438712217,0.9
11:37:07,9,2.021861,0.545352,0.748172,87.72,22.29,23.55,97.27,1,155,A,Control,FALSE,FALSE,2024-06-06T00:00:00Z,36,A9,1.0888865832722605,1.05
11:37:21,11,1.14744,0.579205,0.746927,86.33,22.35,23.58,97.28,2,158,A,Control,FALSE,FALSE,2024-06-06T00:00:00Z,36,A11,1.082289471469265,1.28
11:37:27,12,0.960748,0.710822,0.738056,86.95,22.38,24.43,97.28,0.8,134,A,Control,FALSE,FALSE,2024-06-06T00:00:00Z,36,A12,1.0358889620231466,1.38
11:37:44,1,2.549283,0.510125,0.751228,88.94,22.45,23.66,97.28,1.2,141,B,Transplantation,TRUE,FALSE,2024-06-06T00:00:00Z,36,B1,1.1051723865558514,1.67
11:37:53,2,2.025211,0.589249,0.742136,89.04,22.48,24.15,97.28,0.9,152,B,Transplantation,TRUE,FALSE,2024-06-06T00:00:00Z,36,B2,1.057100200625946,1.82
11:38:01,3,1.486588,0.544654,0.752477,87.41,22.51,23.68,97.28,1.6,168,B,Transplantation,TRUE,FALSE,2024-06-06T00:00:00Z,36,B3,1.1118669243878498,1.95
11:38:10,4,1.747634,0.480586,0.765688,87.36,22.55,23.33,97.27,1.6,167,B,Transplantation,TRUE,FALSE,2024-06-06T00:00:00Z,36,B4,1.184121215470614,2.1
11:38:22,5,3.197839,0.483691,0.762067,89.58,22.59,23.74,97.27,1.1,164,B,Transplantation,TRUE,FALSE,2024-06-06T00:00:00Z,36,B5,1.1640453568962028,2.3
11:38:28,6,1.39378,0.605174,0.756978,87.47,22.62,24.11,97.27,1.2,194,B,Transplantation,TRUE,FALSE,2024-06-06T00:00:00Z,36,B6,1.1361822167060236,2.4
11:38:33,7,1.1711530000000001,0.680123,0.740246,87.81,22.65,24.6,97.27,0.7,170,B,Transplantation,TRUE,FALSE,2024-06-06T00:00:00Z,36,B7,1.047247534103941,2.48
11:38:39,8,1.283831,0.547165,0.754983,86.96,22.68,23.76,97.27,1.1,169,B,Transplantation,TRUE,FALSE,2024-06-06T00:00:00Z,36,B8,1.1253676365466214,2.58
11:38:45,9,1.319083,0.522494,0.744924,86.94,22.7,23.64,97.27,0.8,155,B,Transplantation,TRUE,FALSE,2024-06-06T00:00:00Z,36,B9,1.0717206597837696,2.68
11:38:54,10,1.196708,0.520685,0.76256,86.5,22.74,23.59,97.27,1.3,177,B,Transplantation,TRUE,FALSE,2024-06-06T00:00:00Z,36,B10,1.1667662339313618,2.83
11:39:00,11,1.033438,0.666979,0.736559,87.17,22.78,24.53,97.27,1.2,163,B,Transplantation,TRUE,FALSE,2024-06-06T00:00:00Z,36,B11,1.0281599073243541,2.93
11:39:07,12,1.338105,0.657657,0.740376,88.25,22.81,24.67,97.26,0.9,158,B,Transplantation,TRUE,FALSE,2024-06-06T00:00:00Z,36,B12,1.0479237347834465,3.05
11:39:20,1,1.642983,0.518591,0.738207,87.51,22.87,23.84,97.26,1.9,161,C,Germination,FALSE,TRUE,2024-06-06T00:00:00Z,36,C1,1.0366701579255808,3.27
11:39:27,2,1.57966,0.564404,0.742147,87.95,22.91,24.2,97.26,1.2,137,C,Germination,FALSE,TRUE,2024-06-06T00:00:00Z,36,C2,1.0571576816524915,3.38
11:39:34,3,1.37311,0.515233,0.745817,86.91,22.94,23.79,97.26,1.8,166,C,Germination,FALSE,TRUE,2024-06-06T00:00:00Z,36,C3,1.0764257817559573,3.5
11:39:41,4,1.891227,0.513043,0.743608,87.85,22.98,23.95,97.26,2.1,175,C,Germination,FALSE,TRUE,2024-06-06T00:00:00Z,36,C4,1.0648064909500183,3.62
11:39:47,5,1.630334,0.502409,0.735618,87.09,23.01,23.8,97.26,1.3,171,C,Germination,FALSE,TRUE,2024-06-06T00:00:00Z,36,C5,1.02331593525995,3.72
11:39:53,6,1.426722,0.618519,0.923259,87.8,23.04,24.57,97.26,0.8,167,C,Germination,FALSE,TRUE,2024-06-06T00:00:00Z,36,C6,2.4874736861096616,3.82
11:40:01,7,1.415855,0.461704,0.744564,86.17,23.07,23.48,97.26,2.2,174,C,Germination,FALSE,TRUE,2024-06-06T00:00:00Z,36,C7,1.0698269231341437,3.95
11:40:07,8,2.244039,0.420256,0.753978,87.26,23.11,23.45,97.26,1.8,164,C,Germination,FALSE,TRUE,2024-06-06T00:00:00Z,36,C8,1.1199422270354777,4.05
11:40:15,9,1.184456,0.581357,0.740114,86.54,23.14,24.26,97.26,1.1,173,C,Germination,FALSE,TRUE,2024-06-06T00:00:00Z,36,C9,1.0465611550624638,4.18
11:40:22,10,1.326902,0.567592,0.724014,86.72,23.18,24.24,97.26,1.5,166,C,Germination,FALSE,TRUE,2024-06-06T00:00:00Z,36,C10,0.9644605894224026,4.3
11:40:31,11,1.765128,0.450591,0.740566,86.2,23.22,23.54,97.26,2.5,176,C,Germination,FALSE,TRUE,2024-06-06T00:00:00Z,36,C11,1.0489124237058867,4.45
11:40:38,12,2.231601,0.456907,0.738123,87.04,23.25,23.74,97.26,2.1,160,C,Germination,FALSE,TRUE,2024-06-06T00:00:00Z,36,C12,1.036235549501051,4.57
11:40:51,1,2.113789,0.450617,0.740981,86.27,23.32,23.64,97.26,0.8,145,D,Germ+Trans,TRUE,TRUE,2024-06-06T00:00:00Z,36,D1,1.0510735658594577,4.78
11:41:01,2,0.972439,0.611841,0.750408,85.48,23.36,24.44,97.26,0.7,153,D,Germ+Trans,TRUE,TRUE,2024-06-06T00:00:00Z,36,D2,1.1007894739164292,4.95
11:41:08,3,0.988938,0.60641,0.745644,85.53,23.4,24.45,97.26,1.6,168,D,Germ+Trans,TRUE,TRUE,2024-06-06T00:00:00Z,36,D3,1.0755134139732117,5.07
11:41:15,4,1.678052,0.554079,0.740131,87.33,23.43,24.48,97.27,2.3,148,D,Germ+Trans,TRUE,TRUE,2024-06-06T00:00:00Z,36,D4,1.0466495396692508,5.18
11:41:26,5,0.896756,0.640261,0.74167400000000006,85.81,23.49,24.75,97.26,1.3,155,D,Germ+Trans,TRUE,TRUE,2024-06-06T00:00:00Z,36,D5,1.0546874403382562,5.37
11:41:32,6,0.974573,0.633336,0.745174,86.05,23.51,24.77,97.26,1.5,170,D,Germ+Trans,TRUE,TRUE,2024-06-06T00:00:00Z,36,D6,1.0730367888478134,5.47
11:41:40,7,1.576819,0.519285,0.740796,86.73,23.56,24.29,97.27,1.8,146,D,Germ+Trans,TRUE,TRUE,2024-06-06T00:00:00Z,36,D7,1.050109887291546,5.6
11:41:48,8,0.933987,0.607285,0.755932,85.59,23.59,24.62,97.26,1.5,165,D,Germ+Trans,TRUE,TRUE,2024-06-06T00:00:00Z,36,D8,1.1305045500527455,5.73
11:41:54,9,1.3432,0.534168,0.757633,85.96,23.62,24.31,97.27,1,143,D,Germ+Trans,TRUE,TRUE,2024-06-06T00:00:00Z,36,D9,1.1397459932157488,5.83
11:42:03,10,1.271176,0.463191,0.754432,84.79,23.66,23.76,97.27,1.1,158,D,Germ+Trans,TRUE,TRUE,2024-06-06T00:00:00Z,36,D10,1.1223912536106329,5.98
11:42:10,11,1.031943,0.563736,0.744986,84.82,23.69,24.34,97.26,1.1,136,D,Germ+Trans,TRUE,TRUE,2024-06-06T00:00:00Z,36,D11,1.0720469806445272,6.1
11:42:16,12,0.752918,0.66017,0.74418,84.54,23.72,24.84,97.27,0.9,154,D,Germ+Trans,TRUE,TRUE,2024-06-06T00:00:00Z,36,D12,1.067808868884046,6.2
10:51:39,1,1.058006,0.710224,0.716088,84.49,22.98,24.52,97.83,1.3,378,A,Control,FALSE,FALSE,2024-06-13T00:00:00Z,43,A1,0.9251387334463648,0
10:51:49,2,0.971694,0.79133,0.7418,84.84,23.05,25.06,97.84,1.9,288,A,Control,FALSE,FALSE,2024-06-13T00:00:00Z,43,A2,1.0553451866429484,0.17
10:52:02,3,0.796761,0.858687,0.730021,83.84,23.15,25.34,97.84,1.2,431,A,Control,FALSE,FALSE,2024-06-13T00:00:00Z,43,A3,0.9947291226562102,0.38
10:52:12,4,0.85906,0.891223,0.711638,84.39,23.22,25.64,97.83,2.5,435,A,Control,FALSE,FALSE,2024-06-13T00:00:00Z,43,A4,0.9033527198658162,0.55
10:52:20,5,0.922737,0.795288,0.716058,84.52,23.28,25.21,97.83,1.5,470,A,Control,FALSE,FALSE,2024-06-13T00:00:00Z,43,A5,0.9249911773142059,0.68
10:52:31,6,0.94313,0.652964,0.641809,83.3,23.36,24.32,97.82,3.8,462,A,Control,FALSE,FALSE,2024-06-13T00:00:00Z,43,A6,0.5832243879547607,0.87
10:52:40,7,0.793476,0.814701,0.728336,83.67,23.42,25.29,97.82,2.7,449,A,Control,FALSE,FALSE,2024-06-13T00:00:00Z,43,A7,0.9861964716084531,1.02
10:52:59,8,0.887026,0.743062,0.482727,83.38,23.57,24.98,97.83,1.5,446,A,Control,FALSE,FALSE,2024-06-13T00:00:00Z,43,A8,-0.06911950509693733,1.33
10:53:07,9,0.700923,0.853859,0.749362,82.75,23.62,25.5,97.83,1.8,299,A,Control,FALSE,FALSE,2024-06-13T00:00:00Z,43,A9,1.0952125108016746,1.47
10:53:21,10,0.536413,0.946628,0.718918,81.92,23.72,25.92,97.83,1.8,435,A,Control,FALSE,FALSE,2024-06-13T00:00:00Z,43,A10,0.9391008622185952,1.7
10:53:27,11,0.599563,0.954144,0.692816,82.15,23.76,26.03,97.83,2.2,455,A,Control,FALSE,FALSE,2024-06-13T00:00:00Z,43,A11,0.8133175350859689,1.8
10:53:34,12,0.502831,0.977357,0.705858,81.29,23.8,26.05,97.84,1.7,390,A,Control,FALSE,FALSE,2024-06-13T00:00:00Z,43,A12,0.875351440186492,1.92
10:53:52,1,0.495992,1.018437,0.714538,81.86,23.93,26.43,97.84,2.4,388,B,Transplantation,TRUE,FALSE,2024-06-13T00:00:00Z,43,B1,0.9175272595878591,2.22
10:54:04,2,0.685963,0.816736,0.720616,82.2,24.01,25.53,97.84,1.9,438,B,Transplantation,TRUE,FALSE,2024-06-13T00:00:00Z,43,B2,0.9475192221725676,2.42
10:54:12,3,0.54066,0.86609,0.710228,81.3,24.06,25.68,97.83,1.9,402,B,Transplantation,TRUE,FALSE,2024-06-13T00:00:00Z,43,B3,0.8964916383845221,2.55
10:54:18,4,0.748311,0.671803,0.738964,81.53,24.11,24.74,97.83,1.7,376,B,Transplantation,TRUE,FALSE,2024-06-13T00:00:00Z,43,B4,1.0405908764370213,2.65
10:54:25,5,0.581578,0.858274,0.742967,81.67,24.15,25.76,97.83,1.8,376,B,Transplantation,TRUE,FALSE,2024-06-13T00:00:00Z,43,B5,1.0614471478744318,2.77
10:54:30,6,0.541572,0.961905,0.7331,82.33,24.19,26.4,97.83,0.5,402,B,Transplantation,TRUE,FALSE,2024-06-13T00:00:00Z,43,B6,1.0104080618190623,2.85
10:54:43,7,0.711865,0.773814,0.569344,82.7,24.28,25.59,97.83,1.5,393,B,Transplantation,TRUE,FALSE,2024-06-13T00:00:00Z,43,B7,0.27917519330204543,3.07
10:54:50,8,0.618179,0.872773,0.735211,82.5,24.32,26.09,97.83,2.3,423,B,Transplantation,TRUE,FALSE,2024-06-13T00:00:00Z,43,B8,1.0212242504301614,3.18
10:54:56,9,0.522335,0.861301,0.741849,81.7,24.36,25.94,97.83,3.2,389,B,Transplantation,TRUE,FALSE,2024-06-13T00:00:00Z,43,B9,1.0556010333795096,3.28
10:55:02,10,0.59304,0.883963,0.745144,81.81,24.4,26.1,97.83,1.7,345,B,Transplantation,TRUE,FALSE,2024-06-13T00:00:00Z,43,B10,1.0728788085226768,3.38
10:55:10,11,0.523249,0.753524,0.719581,80.06,24.45,25.2,97.83,1.5,418,B,Transplantation,TRUE,FALSE,2024-06-13T00:00:00Z,43,B11,0.9423841849630914,3.52
10:55:19,1,0.520411,0.875673,0.729561,80.37,24.51,25.91,97.83,1.4,422,C,Germination,FALSE,TRUE,2024-06-13T00:00:00Z,43,C1,0.9923964188462576,3.67
10:55:35,1,0.425905,0.740791,0.699447,78.98,24.61,25.08,97.82,2.4,179,C,Germination,FALSE,TRUE,2024-06-13T00:00:00Z,43,C1,0.8446659116933907,3.93
10:55:48,2,0.435714,0.936474,0.715938,80.44,24.68,26.36,97.82,2.1,175,C,Germination,FALSE,TRUE,2024-06-13T00:00:00Z,43,C2,0.924401046838324,4.15
10:55:54,3,0.366695,0.956461,0.994047,80.02,24.72,26.42,97.82,2.8,173,C,Germination,FALSE,TRUE,2024-06-13T00:00:00Z,43,C3,5.117889195069698,4.25
10:56:13,4,0.225656,0.899796,0.7311,77.28,24.83,25.79,97.82,2.3,193,C,Germination,FALSE,TRUE,2024-06-13T00:00:00Z,43,C4,1.000210686024451,4.57
10:56:19,5,0.28062,0.892837,0.704148,77.84,24.87,25.87,97.82,3.1,203,C,Germination,FALSE,TRUE,2024-06-13T00:00:00Z,43,C5,0.8671292320537349,4.67
10:56:28,6,0.727926,0.583116,0.708048,78.98,24.92,24.48,97.82,1.8,185,C,Germination,FALSE,TRUE,2024-06-13T00:00:00Z,43,C6,0.8859224828116236,4.82
10:56:34,7,0.484963,0.753919,0.701479,78.33,24.95,25.3,97.82,1.9,170,C,Germination,FALSE,TRUE,2024-06-13T00:00:00Z,43,C7,0.8543506811258008,4.92
10:56:40,8,0.427031,0.786487,0.727123,78.09,24.98,25.46,97.82,1.7,173,C,Germination,FALSE,TRUE,2024-06-13T00:00:00Z,43,C8,0.9800745074619255,5.02
10:56:46,9,0.354798,0.710813,0.73651,77.35,25.01,24.96,97.82,1.3,230,C,Germination,FALSE,TRUE,2024-06-13T00:00:00Z,43,C9,1.0279073969458912,5.12
10:56:52,10,0.221355,0.842337,0.729208,76.54,25.05,25.54,97.82,1.9,315,C,Germination,FALSE,TRUE,2024-06-13T00:00:00Z,43,C10,0.9906080151671163,5.22
10:57:01,11,0.087601,0.891073,0.716303,75.48,25.1,25.65,97.82,2.4,181,C,Germination,FALSE,TRUE,2024-06-13T00:00:00Z,43,C11,0.9261964945926282,5.37
10:57:08,12,0.306225,0.776861,0.694413,76.54,25.13,25.26,97.82,1.4,204,C,Germination,FALSE,TRUE,2024-06-13T00:00:00Z,43,C12,0.8208323672485279,5.48
10:57:20,1,0.128473,0.781473,0.735017,75.16,25.19,25.1,97.82,1.6,350,D,Germ+Trans,TRUE,TRUE,2024-06-13T00:00:00Z,43,D1,1.0202279552119944,5.68
10:57:38,2,0.070927,0.719198,0.754282,74.68,25.29,24.76,97.82,1.9,272,D,Germ+Trans,TRUE,TRUE,2024-06-13T00:00:00Z,43,D2,1.12158176647344,5.98
10:57:45,3,0.072391,1.367962,0.733749,74.86,25.32,28,97.82,1.3,301,D,Germ+Trans,TRUE,TRUE,2024-06-13T00:00:00Z,43,D3,1.013727535394241,6.1
10:57:50,4,0.191766,0.737949,0.750491,75.49,25.35,25.05,97.82,2.2,294,D,Germ+Trans,TRUE,TRUE,2024-06-13T00:00:00Z,43,D4,1.1012326723110046,6.18
10:57:58,5,0.209695,0.900193,0.692069,75.7,25.39,25.95,97.82,2.5,393,D,Germ+Trans,TRUE,TRUE,2024-06-13T00:00:00Z,43,D5,0.8098099297275376,6.32
10:58:07,6,0.289673,0.797053,0.704369,76.27,25.44,25.56,97.82,1.7,406,D,Germ+Trans,TRUE,TRUE,2024-06-13T00:00:00Z,43,D6,0.8681903115445528,6.47
10:58:13,7,0.360588,0.634507,0.75025,75.89,25.47,24.66,97.82,2,304,D,Germ+Trans,TRUE,TRUE,2024-06-13T00:00:00Z,43,D7,1.0999460667918135,6.57
10:58:19,8,0.119621,0.984639,0.706473,74.81,25.5,26.3,97.82,1.3,256,D,Germ+Trans,TRUE,TRUE,2024-06-13T00:00:00Z,43,D8,0.878315356611074,6.67
10:58:24,9,0.150506,0.694489,0.757974,74.9,25.53,24.85,97.82,2.1,351,D,Germ+Trans,TRUE,TRUE,2024-06-13T00:00:00Z,43,D9,1.1416039258603645,6.75
10:58:30,10,0.35955,0.607043,0.760518,75.74,25.56,24.55,97.82,1,263,D,Germ+Trans,TRUE,TRUE,2024-06-13T00:00:00Z,43,D10,1.1555215226079307,6.85
10:58:39,11,0.35956,0.692607,0.745072,75.74,25.59,25.04,97.82,2.4,323,D,Germ+Trans,TRUE,TRUE,2024-06-13T00:00:00Z,43,D11,1.0724997056569492,7
10:58:49,12,0.3618,0.782866,0.709528,75.43,25.64,25.49,97.82,2.2,218,D,Germ+Trans,TRUE,TRUE,2024-06-13T00:00:00Z,43,D12,0.8930927741285433,7.17
12:28:40,1,1.783852,1.072361,0.718952,79.14,24.69,26.83,97.32,3.7,330,A,Control,FALSE,FALSE,2024-06-27T00:00:00Z,57,A1,0.9392691228532366,0
12:28:46,2,2.456691,1.020757,0.732649,83.14,24.73,27.2,97.33,3.2,271,A,Control,FALSE,FALSE,2024-06-27T00:00:00Z,57,A2,1.0081043313719613,0.1
12:28:52,3,1.245295,1.060553,0.749023,80.2,24.75,26.97,97.32,3.8,273,A,Control,FALSE,FALSE,2024-06-27T00:00:00Z,57,A3,1.0934083891888513,0.2
12:29:08,5,1.66599,0.817047,0.749932,82.34,24.83,26.17,97.31,9.3,230,A,Control,FALSE,FALSE,2024-06-27T00:00:00Z,57,A5,1.0982496548762661,0.47
12:30:08,6,3.331275,0.690845,0.707141,87.05,25.1,26.5,97.32,7.2,300,A,Control,FALSE,FALSE,2024-06-27T00:00:00Z,57,A6,0.8815388157208996,1.47
12:30:15,7,2.103332,0.767866,0.715938,86.36,25.14,26.8,97.32,8.9,382,A,Control,FALSE,FALSE,2024-06-27T00:00:00Z,57,A7,0.924401046838324,1.58
12:30:22,8,1.138138,0.872097,0.716697,84.08,25.18,26.97,97.33,6.5,210,A,Control,FALSE,FALSE,2024-06-27T00:00:00Z,57,A8,0.9281361608777741,1.7
12:30:30,9,2.48861,0.709193,0.706013,86.27,25.22,26.56,97.33,7.8,293,A,Control,FALSE,FALSE,2024-06-27T00:00:00Z,57,A9,0.8760981022474715,1.83
12:30:39,10,1.276441,0.852607,0.745255,84.24,25.26,26.97,97.33,3.6,299,A,Control,FALSE,FALSE,2024-06-27T00:00:00Z,57,A10,1.0734633968688325,1.98
12:30:57,11,3.51063,0.583711,0.780929,86.54,25.36,26.1,97.32,7.7,32,A,Control,FALSE,FALSE,2024-06-27T00:00:00Z,57,A11,1.2710883584283124,2.28
12:31:20,1,1.998225,0.714926,0.766286,86.03,25.49,26.77,97.32,9.7,185,B,Transplantation,TRUE,FALSE,2024-06-27T00:00:00Z,57,B1,1.1874573225895197,2.67
12:31:48,4,0.977258,0.907759,0.732816,84.82,25.64,27.61,97.33,9.3,345,B,Transplantation,TRUE,FALSE,2024-06-27T00:00:00Z,57,B4,1.0089570875526197,3.13
12:32:29,9,1.206443,0.774022,0.752436,84.06,25.88,27.05,97.33,3.7,350,B,Transplantation,TRUE,FALSE,2024-06-27T00:00:00Z,57,B9,1.1116468087324312,3.82
12:32:35,10,1.585917,0.704826,0.992801,84.73,25.92,26.86,97.33,9.7,417,B,Transplantation,TRUE,FALSE,2024-06-27T00:00:00Z,57,B10,4.9265881136549465,3.92
12:32:59,12,1.403075,0.512873,0.761261,82.32,26.04,25.61,97.34,4.2,253,B,Transplantation,TRUE,FALSE,2024-06-27T00:00:00Z,57,B12,1.1596053638366024,4.32
12:33:11,1,1.23915,0.922444,0.705945,85.79,26.11,28.19,97.34,1.2,209,C,Germination,FALSE,TRUE,2024-06-27T00:00:00Z,57,C1,0.8757705061035735,4.52
12:33:31,3,1.70111,0.786614,0.995055,87.08,26.22,27.86,97.33,9.7,207,C,Germination,FALSE,TRUE,2024-06-27T00:00:00Z,57,C3,5.304421046938149,4.85
12:33:37,4,1.948682,0.637662,0.746097,86.15,26.26,27.05,97.33,2,247,C,Germination,FALSE,TRUE,2024-06-27T00:00:00Z,57,C4,1.0779033142443684,4.95
12:33:44,5,2.590722,0.544011,0.740361,85.91,26.29,26.59,97.33,9.3,228,C,Germination,FALSE,TRUE,2024-06-27T00:00:00Z,57,C5,1.0478457004106838,5.07
12:33:51,6,1.594853,0.656628,0.73767,85.25,26.33,27.05,97.34,7.6,149,C,Germination,FALSE,TRUE,2024-06-27T00:00:00Z,57,C6,1.0338933169372944,5.18
12:33:58,7,1.355204,0.680627,0.745232,84.65,26.36,27.09,97.34,4,139,C,Germination,FALSE,TRUE,2024-06-27T00:00:00Z,57,C7,1.0733422521836207,5.3
12:34:10,9,1.062025,0.741711,0.745409,83.51,26.43,27.25,97.34,9,215,C,Germination,FALSE,TRUE,2024-06-27T00:00:00Z,57,C9,1.0742747250959204,5.5
12:34:17,10,1.233245,0.610525,0.827462,82.89,26.46,26.54,97.34,3.7,303,C,Germination,FALSE,TRUE,2024-06-27T00:00:00Z,57,C10,1.5677456826804055,5.62
12:34:23,11,1.402472,0.546317,0.741274,82.54,26.49,26.19,97.34,4.1,287,C,Germination,FALSE,TRUE,2024-06-27T00:00:00Z,57,C11,1.0526007408735838,5.72
12:34:42,1,0.796651,0.890193,0.738607,82.82,26.58,27.94,97.34,5.5,262,D,Germ+Trans,TRUE,TRUE,2024-06-27T00:00:00Z,57,D1,1.0387409578145859,6.03
12:35:10,5,0.858528,0.686956,0.744292,81.36,26.72,26.87,97.34,8.5,441,D,Germ+Trans,TRUE,TRUE,2024-06-27T00:00:00Z,57,D5,1.0683972624821596,6.5
12:35:16,6,0.896573,0.721878,0.71928,81.64,26.75,27.11,97.34,2.8,440,D,Germ+Trans,TRUE,TRUE,2024-06-27T00:00:00Z,57,D6,0.9408929804015579,6.6
12:35:39,9,0.717974,0.757758,0.729862,80.85,26.87,27.24,97.35,4.4,454,D,Germ+Trans,TRUE,TRUE,2024-06-27T00:00:00Z,57,D9,0.9939225356393347,6.98
12:35:44,10,0.652236,0.73935,0.89498,80.28,26.9,27.08,97.35,4.1,351,D,Germ+Trans,TRUE,TRUE,2024-06-27T00:00:00Z,57,D10,2.142650563446743,7.07
12:36:03,12,0.699224,0.750085,0.726439,79.97,26.99,27.15,97.35,5.7,283,D,Germ+Trans,TRUE,TRUE,2024-06-27T00:00:00Z,57,D12,0.9766298835447655,7.38
12:15:23,1,0.608796,1.278483,0.679518,75.56,24.35,27.05,98.79,2,308,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A1,0.7515576107694909,0
12:15:29,2,0.778166,1.19042,0.684086,77.68,24.37,26.96,98.79,1.4,369,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A2,0.772613616065094,0.1
12:15:35,3,0.710474,1.413679,0.686296,78.97,24.4,28.19,98.79,2.1,339,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A3,0.7828591553912969,0.2
12:15:46,4,0.598439,1.292177,0.692163,78.07,24.45,27.54,98.79,5.6,246,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A4,0.8102510549056656,0.38
12:15:58,5,0.623511,1.174869,0.695557,78.67,24.5,27.11,98.79,8.4,380,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A5,0.826229085923991,0.58
12:16:07,6,0.651466,1.113805,0.698087,78.86,24.53,26.87,98.8,2.2,342,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A6,0.838204840427226,0.73
12:16:17,7,0.381837,1.438394,0.682708,78.29,24.58,28.32,98.8,1.7,252,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A7,0.7662447569945268,0.9
12:16:32,9,0.426661,1.271891,0.692138,78.38,24.65,27.62,98.8,1.6,263,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A9,0.8101337270808145,1.15
12:17:21,10,0.431851,0.93848,0.736049,76.79,24.91,25.97,98.78,1.9,276,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A10,1.0255332127409698,1.97
12:17:29,11,0.586224,0.9681,0.705993,78.18,24.96,26.37,98.78,2.9,303,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A11,0.8760017458508748,2.1
12:18:27,1,0.411691,1.035395,0.711526,76.09,25.33,26.64,98.79,2.1,424,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B1,0.9028069988082306,3.07
12:18:47,3,0.62361,0.927721,0.705569,77.05,25.47,26.36,98.78,2.4,520,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B3,0.8739598892628584,3.4
12:18:53,4,0.396853,0.991331,0.995321,75.94,25.51,26.52,98.78,5.3,516,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B4,5.359980886311438,3.5
12:19:08,6,0.241239,1.083791,0.704142,73.93,25.6,26.72,98.78,1.4,512,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B6,0.8671004308766616,3.75
12:19:31,7,0.1581,1.111878,0.728824,73.13,25.75,26.83,98.79,6.3,467,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B7,0.9886642196737105,4.13
12:19:36,8,0.374884,1.06357,0.700657,74.59,25.78,26.85,98.79,3.2,574,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B8,0.8504283931899326,4.22
12:19:42,9,0.400191,0.871953,0.740677,74.11,25.82,25.86,98.79,1.7,405,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B9,1.0494902438712217,4.32
12:19:51,10,0.126315,1.150408,0.717871,72.65,25.87,27.02,98.8,1.4,388,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B10,0.9339254740185107,4.47
12:20:06,12,0.374103,0.902417,0.718911,73.6,25.95,26.02,98.8,1.7,426,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B12,0.9390662218619968,4.72
12:20:31,1,0.223412,1.186485,0.702179,74.08,26.09,27.57,98.8,3.7,250,C,Germination,FALSE,TRUE,2024-06-20T00:00:00Z,50,C1,0.8576957223881737,5.13
